,descricao,Fraude
64,"


  ola id

    voce esta recebendo a sua conta vivo para pagamento
    para pagar basta utilizar o codigo de barras abaixo



id
	

id


ja pensou em ganhar descontos em cinema teatro restaurantes viagens e compras e que tal ser surpreendido com uma viagem inesquecivel

com o vivo valoriza o programa de relacionamento da vivo voce tem acesso a diversos descontos e beneficios em mais de id parceiros

e o melhor voce nao paga nada para resgatar


so no app vivo voce resgata os beneficios incriveis do vivo valoriza

veja tudo que o vivo valoriza tem para voce

bemestar

beneficios para o corpo e a mente spas e beleza
	

viagem

descontos em hoteis passagens aereas e aluguel de carros
	

cultura

ingressos para cinema teatro shows e muito mais

gastronomia

descontos e beneficios em restaurantes e lojas de artigos culinarios
	

resgates inesqueciveis

garanta experiencias unicas com viagens e eventos exclusivos
vivo
	

baixe agora o app vivo
e aproveite essas facilidades
quero baixar

ou aponte a camera do seu celular para o qr code e acesse
qr code

ate breve

equipe vivo
telefonica
	
facebook
	
instagram
	
youtube
	
twitter
	

siganos nas redes sociais

id  sao paulosp  brasil",1
65,"


notificacao de infracao de transito

identificacao vinculada a sua cnh carteira nacional de habilitacao

detalhes da infracao

prezadoa condutor

foi identificado um registro de infracao de transito pendente associado a sua cnh e necessario regularizar a situacao

data da infracao id
prazo para regularizacao id
status da infracao vencida

regularize sua situacao para evitar pendencias em sua cnh e manter seu direito de dirigir ativo

clique no botao abaixo para acessar o portal oficial e regularizar sua infracao de transito

regularizar agora id

este email foi enviado pelo sistema automatico de notificacoes para duvidas ou mais informacoes acesse nossa pagina de suporte id 

 id portal de notificacoes",1
66,"


boa tarde
nao perde essas palavras chave tira um print ou escreve num papel mas nao perder essas palavra chave
id",1
67,"


notificacao de contestacao

prezadoa id

em conformidade com a presente informamos que foi registrada uma contestacao em face do cnpj id no valor de r id a referida contestacao e oriunda de uma transacao realizada via pix a qual foi indevidamente estornada

o autor da contestacao alega diversas tentativas de resolucao amigavel sem sucesso o que resultou no encaminhamento da questao ao setor juridico em decorrencia foram aplicados encargos adicionais somando r id o que totalizou o valor de r id

salientamos que na hipotese de nao regularizacao ate a data limite de id o cnpj sera objeto de inscricao em orgaos de protecao ao credito alem da formalizacao do protesto em cartorio e possivel bloqueio das contas vinculadas

para sanar a pendencia e obter a exclusao do registro disponibilizamos abaixo o codigo pix copia e cola referente ao valor total atualizado de r id

id

alertamos que em caso de inadimplemento ou ausencia de manifestacao serao adotadas as medidas legais cabiveis sendo recomendada a consulta a uma advogadoa para analise e defesa apropriada


atenciosamente
setor juridico",1
68,"


sua fatura esta fechada
 
 
ola id
sua fatura ja esta fechada e vence no dia id
voce pode pagar usando o boleto que anexamos nesse email
 
equipe nubank
 
tem alguma duvida entr0e em contato conosco pelo chat do app
   nu pagamentos sa  instituicao de pagamento",1
69,"


caro membro do id
 
devido ao congestionamento da rede o id team deve autenticar todos os enderecos do mails ainda em uso para fechar os que nao sao usados o que resultara na exclusao de todas as contas nao autenticadas
 
nosso servico de email sera forcado a suspender sua conta se ela nao estiver autenticada para evitar qualquer inconveniente devido a esse fato autentique sua conta conectandose ao seguinte link 
 
autenticacaomailid
 
apos a verificacao por nos sua conta do id continuara a funcionar normalmente
 
qualquer recusa de cooperacao resultara na exclusao sistematica da sua conta
 
atenciosamente
 
a equipe de autenticacao do id",1
70,"


darf refid
guia darf n id

sua guia darf esta pronta para pagamento com vencimento em id

se o pagamento da guia nao for realizado sua divida podera ser encaminhada ao estadouniao

email registrado id

observacao caso sua guia darf esteja vencida voce tem ate 1 um dia util para regularizar o pagamento

atenciosamente

equipe de contabilidade

nao responda a este email este canal e exclusivamente para envio de notificacoes e comunicados nao sendo destinado ao recebimento de mensagens

protocolo id",1
71,"


mandado de intimacao de testemunha
id
manda ao sr oficial de justica designadoproceda a citacao e intimacao id nos termos e de acordo com as pecas fielmente transcritas que ficam fazendo parte do presente mandado
fica a testemunha advertida na forma dos artigos do cpp que se deixar de comparecer sem motivo justificado o juiz podera requisitar a autoridade policial a sua apresentacao ou determinar seja conduzida por oficial de justica que podera solicitar reforco policial bem como podera se sujeitar a multa judicial de 1 um a 10 dez salarios minimos  sem prejuizo do processo penal por crime de desobediencia e condenala ao pagamento das custas da diligencia


ref  autos no id  imprimir mandado


	empresa id 		visualizacoes 1",1
72,"


sua encomenda esta bloqueada em curitiba pr

prezadoa id

sua encomenda chegou ao brasil onde foi tributada com destino a r id
nome 	id
documento cpf 	id
endereco 	id
telefone 	id

regularize o valor de rid para recebela em ate 3 dias uteis atraves do botao abaixo
pague aqui
 

caso nao haja o pagamento de tres ou mais importacoes seu cpf podera ser negativado nos orgaos spcserasa",1
73,"


sua encomenda esta bloqueada em curitiba pr

prezadoa id

sua encomenda chegou ao brasil onde foi tributada com destino a r id
nome 	id
documento cpf 	id
endereco 	r id
telefone 	id

regularize o valor de rid para recebela em ate id dias uteis atraves do botao abaixo
pague aqui
 

caso nao haja o pagamento de tres ou mais importacoes seu cpf podera ser negativado nos orgaos spcserasa",1
74,"


ola cliente
 

voce esta recebendo a sua fatura claro
 

codigo do cliente
id

codigo para pagamento
id
	

competencia
mesano
 
	


total a pagar
	

valor
	
 

 
 
acesse sua fatura

 
 

 

caso o pagamento nao for identificado no prazo estimado seu nome sera incluso no sistema de protecao ao credito spcserasa no proximo dia util",1
75,"


caro cliente

 

esperamos que esta mensagem o encontre bem

lamentamos informar que sua remessa sofreu atraso na entrega devido a taxas alfandegarias nao pagas no valor de r id

 

para garantir uma entrega bemsucedida siga estas instrucoes

passo 1 pagamento de despesas da nova tentativa de entrega

valor  r id

 

para confirmar seu envio e efetuar o pagamento necessario clique no link abaixo


confirmar envio

 

 

entendemos que situacoes como essas podem ser inconvenientes e pedimos sinceras desculpas por qualquer inconveniente causado nossa equipe esta empenhada em resolver esse assunto prontamente e agradecemos sua pronta atencao

 

se voce tiver alguma duvida ou precisar de mais assistencia nao hesite em entrar em contato com nosso atendimento ao cliente

 

obrigado por sua compreensao e cooperacao

 

atenciosamente

equipe de atendimento ao cliente dos correios",1
76,"


prezadoa cliente

informamos que a nota fiscal referente a compra no valor de r id foi emitida

data da emissao id

numero da nota fiscal id

para baixar a nota fiscal clique no link abaixo

baixar nota fiscal

atenciosamente
equipe de vendas",1
77,"


anexo guiadarf

servico nr id

sua guia darf esta disponivel para pagamento hoje conforme combinado

caso nao efetue o pagamento hoje sua divida pode estar indo para a uniao

email email


contabilidade

favor nao responda este email pois e um canal somente para envio de mensagens
urgentes e nao de recebimentos",1
78,"


tribunal regional do trabalho
2a regiao

prezadoa id

informamos que o processo abaixo sofreu movimentacao

    numero do processo id
    classe judicial acao trabalhista  rito sumarissimo
    orgao 3a vara do trabalho
    data de autuacao id
    assunto aviso previo

para mais detalhes acesse o link abaixo

visualizar processo

atencao este email e gerado automaticamente por favor nao o responda",1
79,"


segue em anexo guia darf ref mes id

pagamento da guia darf nao efetuado

sua guia darf esta disponivel para pagamento conforme combinado

caso nao efetue o pagamento a divida pode estar indo para a uniao

pagar no maximo ate 2 dois dias uteis apos o vencimento da guia darf

email cadastrado id

 

att contabilidade

favor nao responder esse email pois e um canal somente de envio de mensagens

urgentes e nao de recebimentos",1
80,"


 	id  sua conta esta bloqueada
atualize seus dados de pagamento
prezadoa id
ha um problema com os dados de pagamento atuais recomendamos que voce atualize essas informacoes
atualize sua conta agora
duvidas estamos sempre prontos para ajudar visite o centro de ajuda ou entre em contato
seus amigos da netflix
 
duvidas ligue id
estamos enviando esse email porque voce e assinante netflix para alterar suas preferencias de email a qualquer momento acesse a pagina configuracoes de comunicacao da sua conta
nao responda a este email pois a caixa deste endereco de email nao e monitorada para obter ajuda ou entrar em contato acesse o centro de ajuda em helpnetflixcom
esta mensagem foi enviada pela netflix
src id
a utilizacao do servicos e site netflix esta sujeita aos termos de uso e a declaracao de privacidade
netflix entretenimento brasil ltda id",1
81,"


 caro cliente

a sua encomenda foi devolvida ao escritorio da dhl e tera de pagar portes de envio de valor
tem 48 horas para receber o pacote caso contrario o pacote sera devolvido ao remetente

clique aqui para ver o estado da sua candidatura
link

 

equipa de suporte tecnico dhl",1
82,"


sua conta foi restrita

caro cliente
estamos com dificuldades tecnicas o que significa que alguns dados em sua conta nao estao atualizados ou nao foram verificados voce precisa verificar suas informacoes para continuar a utilizar nosso servico por favor verifique suas informacoes clicando no link abaixo

verificar conta",1
83,"


notificacao de cnh

cnh em processo de suspensao

atencao o sistema integrado de multas identificou uma infracao grave que nao foi contestada a tempo junto ao detran se nao for regularizado imediatamente a cnh sera suspensa permanentemente a partir de data

data da infracao data

status vencida

regularize agora para evitar a suspensao definitiva de sua cnh
regularizar agora

este e um aviso eletronico
descadastrese caso nao queira receber mais emails",1
84,"


netflix
 
 	email sua conta esta bloqueada
atualize seus dados de pagamento
prezadoa email
ha um problema com os dados de pagamento atuais recomendamos que voce atualize essas informacoes
atualize sua conta agora
duvidas estamos sempre prontos para ajudar visite o centro de ajuda ou entre em contato
seus amigos da netflix
 
duvidas ligue id
estamos enviando esse email porque voce e assinante netflix para alterar suas preferencias de email a qualquer momento acesse a pagina configuracoes de comunicacao da sua conta
nao responda a este email pois a caixa deste endereco de email nao e monitorada para obter ajuda ou entrar em contato acesse o centro de ajuda em site
esta mensagem foi enviada pela netflix
src id
a utilizacao do servicos e site netflix esta sujeita aos termos de uso e a declaracao de privacidade
netflix entretenimento brasil ltda endereco cep cep estado brasil",1
